Datum;Uhrzeit;Gesamt (Netzlast)[MWh];Residuallast[MWh];Pumpspeicher[MWh]
15.09.2021;00:00;12.048;9.212;368
15.09.2021;00:15;11.779;9.031;450
15.09.2021;00:30;11.599;8.929;416
15.09.2021;00:45;11.539;8.897;417
15.09.2021;01:00;11.384;8.798;605
15.09.2021;01:15;11.296;8.739;696
15.09.2021;01:30;11.208;8.664;720
15.09.2021;01:45;11.096;8.586;757
15.09.2021;02:00;11.075;8.583;879
15.09.2021;02:15;11.083;8.605;909
15.09.2021;02:30;11.141;8.693;923
15.09.2021;02:45;11.152;8.731;938
15.09.2021;03:00;10.986;8.587;973
15.09.2021;03:15;11.019;8.652;972
15.09.2021;03:30;11.040;8.689;968
15.09.2021;03:45;11.082;8.766;969
15.09.2021;04:00;11.260;9.054;865
15.09.2021;04:15;11.274;9.136;783
15.09.2021;04:30;11.445;9.364;698
15.09.2021;04:45;11.589;9.546;624
15.09.2021;05:00;11.855;9.810;738
15.09.2021;05:15;12.096;10.077;656
15.09.2021;05:30;12.493;10.472;555
15.09.2021;05:45;12.977;10.947;329
15.09.2021;06:00;13.746;11.703;410
15.09.2021;06:15;14.234;12.158;192
15.09.2021;06:30;14.576;12.485;135
15.09.2021;06:45;14.872;12.731;51
15.09.2021;07:00;15.127;12.905;144
15.09.2021;07:15;15.183;12.879;120
15.09.2021;07:30;15.425;13.025;83
15.09.2021;07:45;15.618;13.103;35
15.09.2021;08:00;15.972;13.275;57
15.09.2021;08:15;16.148;13.332;40
15.09.2021;08:30;16.280;13.351;41
15.09.2021;08:45;16.343;13.316;31
15.09.2021;09:00;16.262;13.147;6
15.09.2021;09:15;16.358;13.137;8
15.09.2021;09:30;16.432;13.067;26
15.09.2021;09:45;16.459;13.002;9
15.09.2021;10:00;16.611;13.081;2
15.09.2021;10:15;16.735;13.058;2
15.09.2021;10:30;16.767;12.967;2
15.09.2021;10:45;16.935;13.052;2
15.09.2021;11:00;17.074;13.122;4
15.09.2021;11:15;17.147;13.168;2
15.09.2021;11:30;17.201;13.235;2
15.09.2021;11:45;17.298;13.407;7
15.09.2021;12:00;17.146;13.245;52
15.09.2021;12:15;17.071;13.113;56
15.09.2021;12:30;16.960;12.973;57
15.09.2021;12:45;16.966;12.924;57
15.09.2021;13:00;16.835;12.788;3
15.09.2021;13:15;16.773;12.704;15
15.09.2021;13:30;16.647;12.525;35
15.09.2021;13:45;16.581;12.451;135
15.09.2021;14:00;16.497;12.409;232
15.09.2021;14:15;16.442;12.386;216
15.09.2021;14:30;16.388;12.330;244
15.09.2021;14:45;16.366;12.401;253
15.09.2021;15:00;16.284;12.439;59
15.09.2021;15:15;16.225;12.511;3
15.09.2021;15:30;16.061;12.454;5
15.09.2021;15:45;15.992;12.483;3
15.09.2021;16:00;16.080;12.686;10
15.09.2021;16:15;16.054;12.820;43
15.09.2021;16:30;15.965;12.796;43
15.09.2021;16:45;15.968;12.879;44
15.09.2021;17:00;16.071;13.001;69
15.09.2021;17:15;16.053;13.020;77
15.09.2021;17:30;16.164;13.170;91
15.09.2021;17:45;16.278;13.391;77
15.09.2021;18:00;16.125;13.322;77
15.09.2021;18:15;16.139;13.388;77
15.09.2021;18:30;16.085;13.411;74
15.09.2021;18:45;16.064;13.449;18
15.09.2021;19:00;16.092;13.471;1
15.09.2021;19:15;16.043;13.337;1
15.09.2021;19:30;16.128;13.362;1
15.09.2021;19:45;16.130;13.407;1
15.09.2021;20:00;15.928;13.134;1
15.09.2021;20:15;15.770;12.874;36
15.09.2021;20:30;15.486;12.492;63
15.09.2021;20:45;15.186;12.161;133
15.09.2021;21:00;14.942;11.884;30
15.09.2021;21:15;14.641;11.571;23
15.09.2021;21:30;14.303;11.219;39
15.09.2021;21:45;14.032;10.909;124
15.09.2021;22:00;13.688;10.471;63
15.09.2021;22:15;13.524;10.183;201
15.09.2021;22:30;13.317;9.962;239
15.09.2021;22:45;13.215;9.864;311
15.09.2021;23:00;12.748;9.436;452
15.09.2021;23:15;12.614;9.326;457
15.09.2021;23:30;12.386;9.134;507
15.09.2021;23:45;12.250;9.044;562
16.09.2021;00:00;12.130;9.000;297
16.09.2021;00:15;11.994;8.856;299
16.09.2021;00:30;11.882;8.787;348
16.09.2021;00:45;11.722;8.692;343
16.09.2021;01:00;11.522;8.450;260
16.09.2021;01:15;11.475;8.363;370
16.09.2021;01:30;11.384;8.243;479
16.09.2021;01:45;11.285;8.084;531
16.09.2021;02:00;11.145;7.874;767
16.09.2021;02:15;11.185;7.965;755
16.09.2021;02:30;11.212;8.039;779
16.09.2021;02:45;11.206;8.069;777
16.09.2021;03:00;11.147;7.935;871
16.09.2021;03:15;11.186;7.921;898
16.09.2021;03:30;11.211;7.954;904
16.09.2021;03:45;11.244;7.951;928
16.09.2021;04:00;11.354;8.058;857
16.09.2021;04:15;11.418;8.037;843
16.09.2021;04:30;11.600;8.130;876
16.09.2021;04:45;11.699;8.240;893
16.09.2021;05:00;12.030;8.538;555
16.09.2021;05:15;12.187;8.623;455
16.09.2021;05:30;12.486;8.915;454
16.09.2021;05:45;12.923;9.381;329
16.09.2021;06:00;13.864;10.325;303
16.09.2021;06:15;14.291;10.785;80
16.09.2021;06:30;14.796;11.276;22
16.09.2021;06:45;14.976;11.417;1
16.09.2021;07:00;15.275;11.699;1
16.09.2021;07:15;15.336;11.674;1
16.09.2021;07:30;15.567;11.839;1
16.09.2021;07:45;15.812;11.958;1
16.09.2021;08:00;16.036;12.089;1
16.09.2021;08:15;16.206;12.195;1
16.09.2021;08:30;16.339;12.194;1
16.09.2021;08:45;16.481;12.106;1
16.09.2021;09:00;16.406;11.797;1
16.09.2021;09:15;16.541;11.684;1
16.09.2021;09:30;16.614;11.489;2
16.09.2021;09:45;16.703;11.316;9
16.09.2021;10:00;16.727;11.053;4
16.09.2021;10:15;16.771;10.851;1
16.09.2021;10:30;16.927;10.833;3
16.09.2021;10:45;17.145;10.863;42
16.09.2021;11:00;17.135;10.619;12
16.09.2021;11:15;17.312;10.571;2
16.09.2021;11:30;17.308;10.469;2
16.09.2021;11:45;17.421;10.530;6
16.09.2021;12:00;17.240;10.217;48
16.09.2021;12:15;17.261;10.119;48
16.09.2021;12:30;17.196;10.020;47
16.09.2021;12:45;17.164;9.911;67
16.09.2021;13:00;17.108;9.816;282
16.09.2021;13:15;17.042;9.754;314
16.09.2021;13:30;16.890;9.609;304
16.09.2021;13:45;16.697;9.424;352
16.09.2021;14:00;16.629;9.394;325
16.09.2021;14:15;16.650;9.421;335
16.09.2021;14:30;16.545;9.423;353
16.09.2021;14:45;16.474;9.415;352
16.09.2021;15:00;16.431;9.410;254
16.09.2021;15:15;16.375;9.471;233
16.09.2021;15:30;16.357;9.584;231
16.09.2021;15:45;16.195;9.612;222
16.09.2021;16:00;16.174;9.767;190
16.09.2021;16:15;15.995;9.796;197
16.09.2021;16:30;15.905;9.982;160
16.09.2021;16:45;15.946;10.223;80
16.09.2021;17:00;16.074;10.581;207
16.09.2021;17:15;16.079;10.836;85
16.09.2021;17:30;16.033;11.067;69
16.09.2021;17:45;16.128;11.391;47
16.09.2021;18:00;16.034;11.571;174
16.09.2021;18:15;15.837;11.588;122
16.09.2021;18:30;15.785;11.770;41
16.09.2021;18:45;15.700;11.876;35
16.09.2021;19:00;15.702;12.001;2
16.09.2021;19:15;15.623;11.992;2
16.09.2021;19:30;15.808;12.240;1
16.09.2021;19:45;15.937;12.423;1
16.09.2021;20:00;15.729;12.207;1
16.09.2021;20:15;15.520;12.035;1
16.09.2021;20:30;15.323;11.892;5
16.09.2021;20:45;15.089;11.688;51
16.09.2021;21:00;14.762;11.420;38
16.09.2021;21:15;14.513;11.211;32
16.09.2021;21:30;14.150;10.902;76
16.09.2021;21:45;13.873;10.658;186
16.09.2021;22:00;13.525;10.359;66
16.09.2021;22:15;13.405;10.258;95
16.09.2021;22:30;13.035;9.918;104
16.09.2021;22:45;12.852;9.796;119
16.09.2021;23:00;12.533;9.506;64
16.09.2021;23:15;12.413;9.395;97
16.09.2021;23:30;12.212;9.211;101
16.09.2021;23:45;12.091;9.132;151
17.09.2021;00:00;12.029;9.143;268
17.09.2021;00:15;11.804;8.935;430
17.09.2021;00:30;11.622;8.774;571
17.09.2021;00:45;11.490;8.648;612
17.09.2021;01:00;11.363;8.604;686
17.09.2021;01:15;11.318;8.598;722
17.09.2021;01:30;11.257;8.582;726
17.09.2021;01:45;11.161;8.518;762
17.09.2021;02:00;11.005;8.385;755
17.09.2021;02:15;10.992;8.367;779
17.09.2021;02:30;10.994;8.402;820
17.09.2021;02:45;11.069;8.501;774
17.09.2021;03:00;11.112;8.587;840
17.09.2021;03:15;11.143;8.671;847
17.09.2021;03:30;11.185;8.774;800
17.09.2021;03:45;11.116;8.710;823
17.09.2021;04:00;11.135;8.743;822
17.09.2021;04:15;11.175;8.806;830
17.09.2021;04:30;11.256;8.899;840
17.09.2021;04:45;11.474;9.171;754
17.09.2021;05:00;11.803;9.541;754
17.09.2021;05:15;12.059;9.828;597
17.09.2021;05:30;12.428;10.228;397
17.09.2021;05:45;12.732;10.562;363
17.09.2021;06:00;13.442;11.308;353
17.09.2021;06:15;14.019;11.934;112
17.09.2021;06:30;14.433;12.396;54
17.09.2021;06:45;14.823;12.826;3
17.09.2021;07:00;15.033;13.060;47
17.09.2021;07:15;15.128;13.186;2
17.09.2021;07:30;15.329;13.379;1
17.09.2021;07:45;15.485;13.445;1
17.09.2021;08:00;15.616;13.421;0
17.09.2021;08:15;15.773;13.389;0
17.09.2021;08:30;15.912;13.358;0
17.09.2021;08:45;15.963;13.196;0
17.09.2021;09:00;16.076;13.079;0
17.09.2021;09:15;16.153;12.918;0
17.09.2021;09:30;16.314;12.836;0
17.09.2021;09:45;16.389;12.609;0
17.09.2021;10:00;16.487;12.432;0
17.09.2021;10:15;16.435;12.087;1
17.09.2021;10:30;16.499;11.895;1
17.09.2021;10:45;16.597;11.762;1
17.09.2021;11:00;16.587;11.577;12
17.09.2021;11:15;16.704;11.547;46
17.09.2021;11:30;16.768;11.464;68
17.09.2021;11:45;16.802;11.331;135
17.09.2021;12:00;16.765;11.148;60
17.09.2021;12:15;16.719;11.060;84
17.09.2021;12:30;16.802;11.174;77
17.09.2021;12:45;16.747;11.129;122
17.09.2021;13:00;16.724;11.139;99
17.09.2021;13:15;16.557;11.047;117
17.09.2021;13:30;16.267;10.845;139
17.09.2021;13:45;15.956;10.604;168
17.09.2021;14:00;15.900;10.619;169
17.09.2021;14:15;15.730;10.517;167
17.09.2021;14:30;15.655;10.553;140
17.09.2021;14:45;15.506;10.517;145
17.09.2021;15:00;15.590;10.694;178
17.09.2021;15:15;15.515;10.757;190
17.09.2021;15:30;15.271;10.716;217
17.09.2021;15:45;15.196;10.833;159
17.09.2021;16:00;15.133;10.978;276
17.09.2021;16:15;15.094;11.209;189
17.09.2021;16:30;15.020;11.403;165
17.09.2021;16:45;14.978;11.629;103
17.09.2021;17:00;14.991;11.931;177
17.09.2021;17:15;14.997;12.228;162
17.09.2021;17:30;14.916;12.459;82
17.09.2021;17:45;14.935;12.781;67
17.09.2021;18:00;14.899;13.027;250
17.09.2021;18:15;14.861;13.268;196
17.09.2021;18:30;14.921;13.559;55
17.09.2021;18:45;14.994;13.795;8
17.09.2021;19:00;15.020;13.956;73
17.09.2021;19:15;14.981;13.998;22
17.09.2021;19:30;15.052;14.103;5
17.09.2021;19:45;15.069;14.135;2
17.09.2021;20:00;14.938;13.939;2
17.09.2021;20:15;14.757;13.746;26
17.09.2021;20:30;14.519;13.528;43
17.09.2021;20:45;14.254;13.271;113
17.09.2021;21:00;14.065;13.104;40
17.09.2021;21:15;13.676;12.717;3
17.09.2021;21:30;13.430;12.477;35
17.09.2021;21:45;13.186;12.242;116
17.09.2021;22:00;13.042;12.114;9
17.09.2021;22:15;12.763;11.848;24
17.09.2021;22:30;12.485;11.580;31
17.09.2021;22:45;12.340;11.442;53
17.09.2021;23:00;12.118;11.241;5
17.09.2021;23:15;11.917;11.102;31
17.09.2021;23:30;11.736;10.962;27
17.09.2021;23:45;11.531;10.775;62
18.09.2021;00:00;11.357;10.605;68
18.09.2021;00:15;11.250;10.496;94
18.09.2021;00:30;11.189;10.458;92
18.09.2021;00:45;11.014;10.299;137
18.09.2021;01:00;10.814;10.089;69
18.09.2021;01:15;10.739;10.017;84
18.09.2021;01:30;10.722;9.998;106
18.09.2021;01:45;10.607;9.890;162
18.09.2021;02:00;10.470;9.769;108
18.09.2021;02:15;10.416;9.712;128
18.09.2021;02:30;10.370;9.642;145
18.09.2021;02:45;10.353;9.604;180
18.09.2021;03:00;10.305;9.549;222
18.09.2021;03:15;10.271;9.518;240
18.09.2021;03:30;10.296;9.532;239
18.09.2021;03:45;10.273;9.509;237
18.09.2021;04:00;10.291;9.536;331
18.09.2021;04:15;10.262;9.501;329
18.09.2021;04:30;10.266;9.502;331
18.09.2021;04:45;10.290;9.508;335
18.09.2021;05:00;10.342;9.545;373
18.09.2021;05:15;10.362;9.559;379
18.09.2021;05:30;10.407;9.597;345
18.09.2021;05:45;10.472;9.628;337
18.09.2021;06:00;10.807;9.933;286
18.09.2021;06:15;10.931;10.038;186
18.09.2021;06:30;11.040;10.133;157
18.09.2021;06:45;11.079;10.154;161
18.09.2021;07:00;11.223;10.231;132
18.09.2021;07:15;11.386;10.310;39
18.09.2021;07:30;11.585;10.359;112
18.09.2021;07:45;11.742;10.297;143
18.09.2021;08:00;12.132;10.444;100
18.09.2021;08:15;12.284;10.307;30
18.09.2021;08:30;12.518;10.221;45
18.09.2021;08:45;12.724;10.119;94
18.09.2021;09:00;12.914;9.978;15
18.09.2021;09:15;13.128;9.837;57
18.09.2021;09:30;13.252;9.578;60
18.09.2021;09:45;13.440;9.408;92
18.09.2021;10:00;13.551;9.157;11
18.09.2021;10:15;13.614;8.876;93
18.09.2021;10:30;13.703;8.618;227
18.09.2021;10:45;13.845;8.510;314
18.09.2021;11:00;13.942;8.381;272
18.09.2021;11:15;14.117;8.415;263
18.09.2021;11:30;14.120;8.300;267
18.09.2021;11:45;14.158;8.306;282
18.09.2021;12:00;13.997;8.117;425
18.09.2021;12:15;13.806;7.879;474
18.09.2021;12:30;13.659;7.721;540
18.09.2021;12:45;13.612;7.681;543
18.09.2021;13:00;13.379;7.416;642
18.09.2021;13:15;13.252;7.332;689
18.09.2021;13:30;13.102;7.278;671
18.09.2021;13:45;13.064;7.315;685
18.09.2021;14:00;12.916;7.299;680
18.09.2021;14:15;12.868;7.372;673
18.09.2021;14:30;12.846;7.502;655
18.09.2021;14:45;12.794;7.571;662
18.09.2021;15:00;12.738;7.682;444
18.09.2021;15:15;12.705;7.826;426
18.09.2021;15:30;12.770;8.065;274
18.09.2021;15:45;12.695;8.203;215
18.09.2021;16:00;12.741;8.532;370
18.09.2021;16:15;12.687;8.754;314
18.09.2021;16:30;12.579;8.890;244
18.09.2021;16:45;12.562;9.084;172
18.09.2021;17:00;12.682;9.443;355
18.09.2021;17:15;12.788;9.811;139
18.09.2021;17:30;12.850;10.165;64
18.09.2021;17:45;12.981;10.630;27
18.09.2021;18:00;12.961;10.902;139
18.09.2021;18:15;12.903;11.081;103
18.09.2021;18:30;12.954;11.331;12
18.09.2021;18:45;12.987;11.507;4
18.09.2021;19:00;13.010;11.574;4
18.09.2021;19:15;12.978;11.510;4
18.09.2021;19:30;13.131;11.663;3
18.09.2021;19:45;13.196;11.672;3
18.09.2021;20:00;13.237;11.615;3
18.09.2021;20:15;12.903;11.173;3
18.09.2021;20:30;12.729;10.908;3
18.09.2021;20:45;12.560;10.637;4
18.09.2021;21:00;12.339;10.307;10
18.09.2021;21:15;12.181;10.051;48
18.09.2021;21:30;11.914;9.734;69
18.09.2021;21:45;11.706;9.458;146
18.09.2021;22:00;11.525;9.221;156
18.09.2021;22:15;11.439;9.058;142
18.09.2021;22:30;11.202;8.768;113
18.09.2021;22:45;11.095;8.618;95
18.09.2021;23:00;10.956;8.423;120
18.09.2021;23:15;10.869;8.242;215
18.09.2021;23:30;10.639;7.979;312
18.09.2021;23:45;10.446;7.715;319
19.09.2021;00:00;10.217;7.510;311
19.09.2021;00:15;10.060;7.310;340
19.09.2021;00:30;9.894;7.067;397
19.09.2021;00:45;9.831;6.962;420
19.09.2021;01:00;9.742;6.858;430
19.09.2021;01:15;9.580;6.673;585
19.09.2021;01:30;9.519;6.604;615
19.09.2021;01:45;9.415;6.504;663
19.09.2021;02:00;9.359;6.366;766
19.09.2021;02:15;9.366;6.416;773
19.09.2021;02:30;9.312;6.353;814
19.09.2021;02:45;9.249;6.314;806
19.09.2021;03:00;9.229;6.320;807
19.09.2021;03:15;9.238;6.341;866
19.09.2021;03:30;9.161;6.283;833
19.09.2021;03:45;9.103;6.228;737
19.09.2021;04:00;9.108;6.195;791
19.09.2021;04:15;9.074;6.111;792
19.09.2021;04:30;9.113;6.147;771
19.09.2021;04:45;9.087;6.176;787
19.09.2021;05:00;9.153;6.237;822
19.09.2021;05:15;9.160;6.239;838
19.09.2021;05:30;9.260;6.372;779
19.09.2021;05:45;9.315;6.461;709
19.09.2021;06:00;9.433;6.573;614
19.09.2021;06:15;9.511;6.660;575
19.09.2021;06:30;9.581;6.723;524
19.09.2021;06:45;9.586;6.709;554
19.09.2021;07:00;9.768;6.831;480
19.09.2021;07:15;9.813;6.764;533
19.09.2021;07:30;9.994;6.810;514
19.09.2021;07:45;10.232;6.900;482
19.09.2021;08:00;10.629;7.120;341
19.09.2021;08:15;10.898;7.163;297
19.09.2021;08:30;11.158;7.221;290
19.09.2021;08:45;11.370;7.237;311
19.09.2021;09:00;11.680;7.362;168
19.09.2021;09:15;11.853;7.338;234
19.09.2021;09:30;12.060;7.275;267
19.09.2021;09:45;12.337;7.301;258
19.09.2021;10:00;12.442;7.211;165
19.09.2021;10:15;12.503;7.048;179
19.09.2021;10:30;12.533;6.848;382
19.09.2021;10:45;12.582;6.723;447
19.09.2021;11:00;12.760;6.742;580
19.09.2021;11:15;12.870;6.687;781
19.09.2021;11:30;12.980;6.736;734
19.09.2021;11:45;13.054;6.745;780
19.09.2021;12:00;13.008;6.672;700
19.09.2021;12:15;12.983;6.713;680
19.09.2021;12:30;12.920;6.784;581
19.09.2021;12:45;12.825;6.806;631
19.09.2021;13:00;12.647;6.780;622
19.09.2021;13:15;12.524;6.831;652
19.09.2021;13:30;12.307;6.797;606
19.09.2021;13:45;12.217;6.877;596
19.09.2021;14:00;12.194;6.982;746
19.09.2021;14:15;12.064;6.985;710
19.09.2021;14:30;11.869;6.975;708
19.09.2021;14:45;11.812;7.064;668
19.09.2021;15:00;11.795;7.169;715
19.09.2021;15:15;11.798;7.304;779
19.09.2021;15:30;11.835;7.571;683
19.09.2021;15:45;11.848;7.802;533
19.09.2021;16:00;11.896;8.076;586
19.09.2021;16:15;11.903;8.287;513
19.09.2021;16:30;11.936;8.517;329
19.09.2021;16:45;11.947;8.742;225
19.09.2021;17:00;12.090;9.095;156
19.09.2021;17:15;12.201;9.405;60
19.09.2021;17:30;12.301;9.707;36
19.09.2021;17:45;12.515;10.099;36
19.09.2021;18:00;12.597;10.368;98
19.09.2021;18:15;12.680;10.620;24
19.09.2021;18:30;12.857;10.990;6
19.09.2021;18:45;12.806;11.080;5
19.09.2021;19:00;12.679;11.003;33
19.09.2021;19:15;12.785;11.102;13
19.09.2021;19:30;12.978;11.306;2
19.09.2021;19:45;12.942;11.275;1
19.09.2021;20:00;12.905;11.196;1
19.09.2021;20:15;12.761;11.031;1
19.09.2021;20:30;12.547;10.791;46
19.09.2021;20:45;12.343;10.516;91
19.09.2021;21:00;12.227;10.369;94
19.09.2021;21:15;12.059;10.188;122
19.09.2021;21:30;11.975;10.136;134
19.09.2021;21:45;11.877;10.067;199
19.09.2021;22:00;11.816;10.058;84
19.09.2021;22:15;11.733;10.014;59
19.09.2021;22:30;11.588;9.928;78
19.09.2021;22:45;11.423;9.800;134
19.09.2021;23:00;11.140;9.547;117
19.09.2021;23:15;11.071;9.525;181
19.09.2021;23:30;10.920;9.466;164
19.09.2021;23:45;10.786;9.404;231
20.09.2021;00:00;10.528;9.197;149
20.09.2021;00:15;10.354;9.075;233
20.09.2021;00:30;10.313;9.094;273
20.09.2021;00:45;10.211;9.040;422
20.09.2021;01:00;10.176;9.075;388
20.09.2021;01:15;10.174;9.084;396
20.09.2021;01:30;10.105;9.040;400
20.09.2021;01:45;9.997;8.975;537
20.09.2021;02:00;9.947;8.952;641
20.09.2021;02:15;9.933;8.961;684
20.09.2021;02:30;9.954;8.991;737
20.09.2021;02:45;9.947;9.002;750
20.09.2021;03:00;10.000;9.074;735
20.09.2021;03:15;9.996;9.045;731
20.09.2021;03:30;10.036;9.075;728
20.09.2021;03:45;10.145;9.141;716
20.09.2021;04:00;10.256;9.221;745
20.09.2021;04:15;10.370;9.322;718
20.09.2021;04:30;10.543;9.471;551
20.09.2021;04:45;10.737;9.631;492
20.09.2021;05:00;11.054;9.915;440
20.09.2021;05:15;11.186;10.034;439
20.09.2021;05:30;11.505;10.346;307
20.09.2021;05:45;12.015;10.847;220
20.09.2021;06:00;12.783;11.597;424
20.09.2021;06:15;13.402;12.211;94
20.09.2021;06:30;13.845;12.681;62
20.09.2021;06:45;14.131;12.970;5
20.09.2021;07:00;14.539;13.349;59
20.09.2021;07:15;14.819;13.609;21
20.09.2021;07:30;14.985;13.746;6
20.09.2021;07:45;15.157;13.842;4
20.09.2021;08:00;15.419;14.036;3
20.09.2021;08:15;15.557;14.091;3
20.09.2021;08:30;15.629;14.055;6
20.09.2021;08:45;15.684;13.997;20
20.09.2021;09:00;15.773;13.971;2
20.09.2021;09:15;15.794;13.864;18
20.09.2021;09:30;15.860;13.758;19
20.09.2021;09:45;15.933;13.631;20
20.09.2021;10:00;16.129;13.576;2
20.09.2021;10:15;16.229;13.371;6
20.09.2021;10:30;16.296;13.158;74
20.09.2021;10:45;16.385;12.967;166
20.09.2021;11:00;16.376;12.717;136
20.09.2021;11:15;16.447;12.641;175
20.09.2021;11:30;16.584;12.649;215
20.09.2021;11:45;16.589;12.556;171
20.09.2021;12:00;16.526;12.425;125
20.09.2021;12:15;16.588;12.489;135
20.09.2021;12:30;16.535;12.437;100
20.09.2021;12:45;16.493;12.421;125
20.09.2021;13:00;16.412;12.361;34
20.09.2021;13:15;16.324;12.309;16
20.09.2021;13:30;16.192;12.228;35
20.09.2021;13:45;16.050;12.131;83
20.09.2021;14:00;16.003;12.133;167
20.09.2021;14:15;15.987;12.159;136
20.09.2021;14:30;15.993;12.306;141
20.09.2021;14:45;15.990;12.497;74
20.09.2021;15:00;15.918;12.616;32
20.09.2021;15:15;15.804;12.664;27
20.09.2021;15:30;15.662;12.709;11
20.09.2021;15:45;15.477;12.684;7
20.09.2021;16:00;15.404;12.783;3
20.09.2021;16:15;15.202;12.768;3
20.09.2021;16:30;15.108;12.868;2
20.09.2021;16:45;15.226;13.179;2
20.09.2021;17:00;15.276;13.450;48
20.09.2021;17:15;15.256;13.667;24
20.09.2021;17:30;15.344;13.987;1
20.09.2021;17:45;15.342;14.184;1
20.09.2021;18:00;15.200;14.233;19
20.09.2021;18:15;15.092;14.298;14
20.09.2021;18:30;15.108;14.452;2
20.09.2021;18:45;15.123;14.566;2
20.09.2021;19:00;15.188;14.681;2
20.09.2021;19:15;15.241;14.744;1
20.09.2021;19:30;15.457;14.994;1
20.09.2021;19:45;15.538;15.069;1
20.09.2021;20:00;15.377;14.885;1
20.09.2021;20:15;15.112;14.602;1
20.09.2021;20:30;14.719;14.207;1
20.09.2021;20:45;14.543;14.019;33
20.09.2021;21:00;14.410;13.882;7
20.09.2021;21:15;14.214;13.692;5
20.09.2021;21:30;13.924;13.416;28
20.09.2021;21:45;13.640;13.125;143
20.09.2021;22:00;13.531;13.026;40
20.09.2021;22:15;13.326;12.843;74
20.09.2021;22:30;13.073;12.621;106
20.09.2021;22:45;12.795;12.359;117
20.09.2021;23:00;12.611;12.197;142
20.09.2021;23:15;12.428;12.030;196
